Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2020-06-11,81.30692291259766,84.9765069301838,81.20526313670851,84.55290729433239,201662400
2020-06-12,82.00891876220703,84.18743203095863,80.90030081571983,83.44189962926336,200146000
2020-06-15,83.02311706542969,83.6742509001126,80.50330314287096,80.6654845616587,138808800
2020-06-16,85.2234115600586,85.49452156139306,83.44187587324252,85.07333742619001,165428800
2020-06-17,85.10482788085938,86.02706454807957,84.98379936928724,85.96655029229349,114406400
2020-06-18,85.1386947631836,85.55503301794639,84.53112944713651,85.06123476532262,96820400
2020-06-19,84.65216064453125,86.30782937031772,83.54595856056092,85.84308414219812,264476000
2020-06-22,86.86699676513672,87.0098095125726,84.99831637895207,85.04430780115948,135445200
2020-06-23,88.72114562988281,90.13718045697547,87.68998051908838,88.1087417587427,212155600
2020-06-24,87.155029296875,89.26818923809188,86.78225950639512,88.35079128217394,192623200
2020-06-25,88.31206512451172,88.35079512662277,86.55231359048508,87.3099530977363,137522400
2020-06-26,85.59860229492188,88.42824869367755,85.4509437109353,88.20797597788908,205256800
2020-06-29,87.57135772705078,87.665763477541,85.0297599072803,85.50661236513594,130646000
2020-06-30,88.30238342285156,88.58801627360432,87.14051287267962,87.15987418081895,140223200
2020-07-01,88.13536834716797,88.9220535759505,88.08696138066959,88.37984827441205,110737200
2020-07-02,88.13536834716797,89.67485466688348,88.02160865174983,89.04066652590694,114041600
2020-07-06,90.49301147460938,90.96017971455592,89.52962194946613,89.56109054157537,118655600
2020-07-07,90.21221160888672,91.64760765010688,90.10086747244101,90.87060685450933,112424400
2020-07-08,92.31327819824219,92.34474679060094,91.10057024745561,91.1877146099101,117092000
2020-07-09,92.71026611328125,93.25730998199144,91.6645779630297,93.20405713951583,125642800
2020-07-10,92.87242126464844,92.93051996359854,91.69602787555728,92.30600881208682,90257200
2020-07-13,92.44401550292969,96.77925846677309,92.23100410168514,94.17472205754837,191649200
2020-07-14,93.97378540039062,94.16500509879575,90.89482027358295,91.82673375082925,170989200
2020-07-15,94.62007141113281,96.09419752364778,93.42430934647335,95.84487913129125,153198000
2020-07-16,93.4557876586914,94.31024858615012,92.85790656415841,93.49451766571708,110577600
2020-07-17,93.26697540283203,94.06092201052024,92.79496133182224,93.90600938284572,92186800
2020-07-20,95.23246002197266,95.37043425049221,93.0103790882021,93.35410319288373,90318000
2020-07-21,93.91810607910156,96.09661884897764,93.66878769091768,96.02158177786353,103433200
2020-07-22,94.18194580078125,94.86212529718233,93.53323489247579,93.62037185613211,89001600
2020-07-23,89.89511108398438,93.99313346599342,89.08664175912257,93.91567346927818,197004400
2020-07-24,89.67242431640625,90.01614846898383,86.31267234298356,88.09663844239333,185438800
2020-07-27,91.79769134521484,91.88967418415685,90.50995376100627,90.73264205708286,121214000
2020-07-28,90.28966522216797,91.54594138277622,90.28481935549645,91.36923715007886,103625600
2020-07-29,92.02039337158203,92.20435906214746,90.73507124553788,90.77137831946693,90329200
2020-07-30,93.13386535644531,93.23794810661174,90.78833214151663,91.19498617960477,158130000
2020-07-31,102.8839111328125,103.03398529349649,97.6215868383854,99.61614157613516,374336800
2020-08-03,105.47632598876953,108.09053834247213,104.4645296144692,104.7622549635953,308151200
2020-08-04,106.18071746826172,107.26997389606046,104.94380243901392,105.6651349105181,173071600
2020-08-05,106.5655746459961,106.88509160009556,105.43758834706337,105.9023409518437,121776800
2020-08-06,110.2835693359375,110.77736760867772,106.30899814130089,106.89719478834881,202428800
2020-08-07,107.77618408203125,110.26174118969138,106.98080610359243,109.80585245809037,198045600
2020-08-10,109.34272003173828,110.35876815700075,106.69711566216836,109.21904600684799,212403600
2020-08-11,106.09087371826172,109.10506522291367,105.83140397675015,108.60795666047292,187902400
2020-08-12,109.61671447753906,109.87375687982836,106.98565970661953,107.17965145918507,165598000
2020-08-13,111.5566635131836,112.55816241863091,110.5066629686095,110.9940770606822,210082000
2020-08-14,111.45724487304688,111.54696624880587,109.65066604650143,111.3820725095563,165565200
2020-08-17,111.166259765625,112.60182410704658,110.54062998121614,112.57757328432733,119561600
2020-08-18,112.09258270263672,112.51694618501556,110.58427334354063,110.91891544512356,105633600
2020-08-19,112.23320007324219,113.64451322363762,112.13863150972217,112.49994425291816,145538000
2020-08-20,114.7236328125,114.83760501028006,112.25747159683876,112.27444791147464,126907200
2020-08-21,120.63562774658203,121.1181872782855,115.66935990258521,115.68148161330981,338054800
2020-08-24,122.07845306396484,124.91805616382935,120.21610549023623,124.83317459173283,345937600
2020-08-25,121.07695770263672,121.42130160395935,119.35768029886763,120.95329109467639,211495600
2020-08-26,122.72350311279297,123.17939196014703,121.32673854222942,122.391288286882,163022400
2020-08-27,121.25642395019531,123.65710756851145,120.11427449940825,123.32489273389695,155552400
2020-08-28,121.05998992919922,122.64589153107447,120.83689273182479,122.22880256231407,187630000
2020-08-31,125.16541290283203,127.06656806710367,122.21669905690888,123.7492594402055,225702700
2020-09-01,130.15106201171875,130.75245576113278,126.61066398001222,128.7737011544299,151948100
2020-09-02,127.45457458496094,133.83700512606143,123.1866950088429,133.458715867272,200119000
2020-09-03,117.25041961669922,124.97140947448622,116.88183227033254,123.09936731503697,257599600
2020-09-04,117.32799530029297,119.98572065509111,107.56036231574582,116.46471946533688,332607200
2020-09-08,109.43243408203125,115.41717011939836,109.2966383541402,110.52850171438395,231366600
2020-09-09,113.79730224609375,115.56265389882519,111.79915900187885,113.7391061983007,176940500
2020-09-10,110.08232879638672,116.88184747247477,109.122056768908,116.7460517271874,182274400
2020-09-11,108.63704681396484,111.77006490232608,106.69709954942977,111.12987875287997,180860300
2020-09-14,111.8961410522461,112.44902563888213,109.413011315819,111.27535861813932,140150100
2020-09-15,112.07077026367188,115.26198485471991,110.19872059172918,114.77699796976391,184642000
2020-09-16,108.76313781738281,112.51693833812011,108.67584374495958,111.7700619173575,154679000
2020-09-17,107.0268783569336,108.83102975873638,105.44582412860575,106.42549948987329,178011000
2020-09-18,103.63198852539062,107.5506832359034,102.90450823656477,107.08509999522968,287104900
2020-09-21,106.77468872070312,106.88138640178967,100.00427017683465,101.40103443810513,195713800
2020-09-22,108.45277404785156,109.47124955280064,105.88234925973728,109.29665396338974,183055400
2020-09-23,103.90357208251953,108.74373815268274,103.56407541081022,108.26845317272523,150718700
2020-09-24,104.97055053710938,106.93959588038079,101.84723417179123,102.01212791770884,167743300
2020-09-25,108.90863800048828,109.0638373334494,104.43705897382922,105.17424100477153,149981400
2020-09-28,111.50818634033203,111.85737749779037,109.39364317586228,111.55668799010066,137672400
2020-09-29,110.6642837524414,111.84765272079834,110.15990073985728,111.1104781178147,99382200
2020-09-30,112.3326416015625,113.73910777869786,110.2084044241761,110.37329816208843,142675200
2020-10-01,113.28323364257812,114.18530951408272,112.35205974301084,114.1077098390407,116120400
2020-10-02,109.62642669677734,111.90587086149135,108.85045216012577,109.50033277715342,144712000
2020-10-05,113.0019302368164,113.14742776439395,110.14051092914185,110.4897020352033,106243800
2020-10-06,109.76220703125,112.6333277612592,108.87952757625551,112.22593325878677,161498200
2020-10-07,111.62458038330078,112.08046922763401,110.70310088509402,111.17839334850785,96849000
2020-10-08,111.51789093017578,112.90495378456839,111.14929614349687,112.75945623194846,83477200
2020-10-09,113.45782470703125,113.48692273393875,111.46937566481606,111.81856678833006,100506900
2020-10-12,120.66471862792969,121.42129686008033,115.69845107798898,116.45502931013961,240226800
2020-10-13,117.46381378173828,121.62500184957032,116.05735487456657,121.50860234126793,262330500
2020-10-14,117.55109405517578,119.33584179194668,116.02823591444664,117.36679671702483,150712000
2020-10-15,117.08552551269531,117.56081055796655,114.60239518602361,115.15527990408137,112559200
2020-10-16,115.4462661743164,117.90030584427576,115.24257258596,117.63840880188037,115393800
2020-10-19,112.49755096435547,116.80422908289772,112.1871596819352,116.35804207693808,120639300
2020-10-20,113.98161315917969,115.4074757022461,112.15805784138063,112.71094256212962,124423700
2020-10-21,113.36082458496094,115.14557257156684,112.9534300225298,113.16682541230045,89946000
2020-10-22,112.27444458007812,114.49568501963495,111.14927164811971,113.92339674553574,101988000
2020-10-23,111.58576965332031,113.05043193781697,110.84858760677534,112.89523260157101,82572600
2020-10-26,111.59546661376953,113.05042702646372,109.49061825916863,110.58669317293085,111850700
2020-10-27,113.09893798828125,113.7585204355671,111.10079442752371,112.02226653167769,92276800
2020-10-28,107.86107635498047,111.96406850952522,107.76408046155812,111.59548115439539,143937800
2020-10-29,111.85735321044922,113.41901126991604,108.83103296967955,108.99593410290058,146129200
2020-10-30,105.5913314819336,108.6273463236584,104.48556211975591,107.72527053869118,190272600
2020-11-02,105.50402069091797,107.35667373960923,104.09756199136386,105.8338155489353,122866900
2020-11-03,107.12389373779297,108.14236164402186,105.46523966166725,106.36731546450528,107624400
2020-11-04,111.49845886230469,112.11924135480659,108.97652906147681,110.71278263905,138235500
2020-11-05,115.4559555053711,116.02824377297978,113.3608163942021,114.40838224963099,126387100
2020-11-06,115.32478332519531,115.8203179514325,112.837361996159,114.96527127109147,114457900
2020-11-09,113.02200317382812,118.53124107554257,112.75966168887598,117.08348880826458,154515300
2020-11-10,112.6819076538086,114.25597110360664,110.89407325748324,112.27381767890381,138023400
2020-11-11,116.10211944580078,116.2381494579348,113.1385999950758,113.86733537997074,112295000
2020-11-12,115.83004760742188,117.1126214574974,115.20819406878398,116.22842646880996,103162300
2020-11-13,115.87862396240234,116.27699537989376,114.52803521767761,116.05352071993178,81581900
2020-11-16,116.88914489746094,117.55957633149036,114.80010222486767,115.54826720324448,91183000
2020-11-17,116.00494384765625,117.24865091924097,115.5871353083196,116.16041093814378,74271000
2020-11-18,114.6834945678711,116.42274359265693,114.65434634387621,115.24705160870013,76322100
2020-11-19,115.27619934082031,115.68428930116418,113.4980835539356,114.25596702688232,74113000
2020-11-20,114.01305389404297,115.40250938194856,113.96447599254086,115.27619794234921,73604300
2020-11-23,110.62201690673828,114.2851304944073,110.5248536828197,113.85760341347095,127959300
2020-11-24,111.90461730957031,112.56533776742307,109.39776550656305,110.68034705393654,113874200
2020-11-25,112.7402114868164,113.43979858279869,111.90459439029078,112.27382503154757,76499200
2020-11-27,113.28434753417969,114.15883152801634,112.92484280171581,113.26491785124114,46691300
2020-11-30,115.67459106445312,117.54015173092947,113.49809620715159,113.65356330256418,169410200
2020-12-01,119.24052429199219,119.96925956195165,116.60736173944143,117.57900876605405,127728200
2020-12-02,119.5903091430664,119.87208764992158,117.46239993689542,118.56035832864589,89004200
2020-12-03,119.45429229736328,120.27047227200518,118.74498667961886,120.0178419599632,78967600
2020-12-04,118.78385925292969,119.3765645833526,118.07455360054387,119.12393425897255,78260400
2020-12-07,120.24132537841797,121.03807568238211,118.78385476777048,118.84215122001115,86712000
2020-12-08,120.85346984863281,121.43646406909802,119.60004413555974,120.84375871454999,82225500
2020-12-09,118.32717895507812,122.37894545635208,117.5692954268489,120.99920839659741,115089200
2020-12-10,119.74578094482422,120.35792333365181,116.7433951040976,117.08347009062476,81312200
2020-12-11,118.9393310546875,119.27940607418536,117.13206676469383,118.95876073591047,86939800
2020-12-14,118.32717895507812,119.85266455789507,118.09398573402578,119.12392925566253,79184500
2020-12-15,124.25421905517578,124.27365614702585,120.610542706532,120.81458769248664,157243700
2020-12-16,124.18621826171875,124.73033828648967,122.97165933994127,123.79756533721344,98208600
2020-12-17,125.05097198486328,125.90602613060179,124.40968137555939,125.24529842903367,94359800
2020-12-18,123.0688247680664,125.43964605507787,122.5441344465272,125.30361605465058,192541500
2020-12-21,124.59427642822266,124.67200995848317,119.94980548478038,121.47529080402495,121251600
2020-12-22,128.1407928466797,130.59905822032985,125.97400967057341,127.87844404273568,168904800
2020-12-23,127.24689483642578,128.67520225485305,127.07199067068275,128.41286824547294,88223700
2020-12-24,128.228271484375,129.67603102914552,127.3829432351903,127.59670678746939,54930100
2020-12-28,132.81442260742188,133.44598718799116,129.7245776284665,130.19097883452193,124486200
2020-12-29,131.04605102539062,134.8549062093824,130.53107920371312,134.13589678161503,121047300
2020-12-30,129.92868041992188,132.13432398091498,129.6177461619134,131.73594502265215,96452100
2020-12-31,128.92787170410156,130.91975146585497,127.9853727167279,130.27846074381847,99116600
2021-01-04,125.7408447265625,129.8217592553949,123.16597863459702,129.73431458165692,143301900
2021-01-05,127.29547882080078,128.00479186519019,124.78862757117713,125.23559175221487,97664900
2021-01-06,123.01050567626953,127.33433916722099,122.79674215546176,124.09875295807365,155088000
2021-01-07,127.2080307006836,127.89790663345559,124.23479308365204,124.72061661130184,109578200
2021-01-08,128.3059844970703,128.86954151504634,126.53757990692247,128.67520026141898,105158200
2021-01-11,125.32305145263672,126.47931399049689,124.85666494889938,125.5271038877366,100384500
2021-01-12,125.14815521240234,126.01292057820679,123.26315737935117,124.85665810373773,91951100
2021-01-13,127.17889404296875,127.72301407124303,124.84694682860504,125.10928088256377,88636800
2021-01-14,125.25501251220703,127.28575108963446,125.10925657328106,127.0914246638891,90221800
2021-01-15,123.53520965576172,126.52788445335536,123.39917965706009,125.12871028033413,111598500
2021-01-19,124.2056655883789,125.06071988412404,123.34090015787666,124.15708026227341,90757300
2021-01-20,128.28656005859375,128.73352422939956,124.90523244341398,125.0121142129877,104319500
2021-01-21,132.9893341064453,135.7099489572785,129.80233279797613,130.00638521290585,120150900
2021-01-22,135.12701416015625,135.8848979635937,131.1918391338999,132.41610954879968,114459400
2021-01-25,138.86778259277344,140.97625472972098,132.66867020571667,139.01353853335786,157611700
2021-01-26,139.10098266601562,140.2086596098709,137.36172630104042,139.5285097015661,98390600
2021-01-27,138.03216552734375,140.208660067174,136.42895396495652,139.3633171255217,140843800
2021-01-28,133.2030792236328,137.96415826033868,132.8241374993332,135.564189064389,142621100
2021-01-29,128.2185821533203,132.86305498594893,126.51819940588042,131.97885239900157,177523800
2021-02-01,130.3367462158203,131.5415940017464,127.21775238608966,129.95780442586786,106239800
2021-02-02,131.1626739501953,132.44524067254102,130.79344323298977,131.88168346118144,83305400
2021-02-03,130.1423797607422,131.92049525214782,129.82173452529324,131.91076929503612,89880900
2021-02-04,133.49459838867188,133.5043095225396,130.7739834636992,132.43550657690793,84183100
2021-02-05,133.0810089111328,133.72325779067754,132.20522578325316,133.65514858435046,75693800
2021-02-08,133.2269744873047,133.2756324021585,131.29050232328603,132.3706427004726,71297200
2021-02-09,132.35118103027344,134.1708861386868,132.19549648512387,132.94477197557092,76774200
2021-02-10,131.74789428710938,133.30485887781032,130.78452077617774,132.80856880476307,73046600
2021-02-11,131.494873046875,132.72097244544923,130.17145780866096,132.24414858851415,64280000
2021-02-12,131.72840881347656,131.88410821935858,130.0936095966532,130.73585850968206,60145100
2021-02-16,129.60708618164062,132.35121823326722,129.21783758857316,131.8452173347529,80576300
2021-02-17,127.32026672363281,128.66314806479286,125.98712587517291,127.7192408682256,97918500
2021-02-18,126.22066497802734,126.50285712605177,123.98253453613503,125.72437503561389,96856700
2021-02-19,126.3763427734375,127.19375709134722,125.33513472608534,126.73639944443335,87668800
2021-02-22,122.61046600341797,126.23039523519333,122.22122494397281,124.56638952046134,103916400
2021-02-23,122.4742431640625,123.30137584564321,115.20519230196524,120.43073670834654,158273000
2021-02-24,121.97795104980469,122.18230093698557,118.94188709836797,121.57898434363891,111039900
2021-02-25,117.7352523803711,123.05810538980377,117.29736077604736,121.32599026278942,148199500
2021-02-26,117.99799346923828,121.49141551253575,117.93960247752109,119.29220956982277,164560400
2021-03-01,124.3523178100586,124.4885510714253,119.48682297794498,120.42099709481208,116307900
2021-03-02,121.75416564941406,125.25732102772348,121.64712415132996,124.95566267357219,102260900
2021-03-03,118.7764663696289,122.32827934815643,118.56238339310273,121.45248872789318,112966300
2021-03-04,116.89839172363281,120.27504677444026,115.4290174341431,118.47481493176636,178155000
2021-03-05,118.15367126464844,118.65968686991202,114.40724183835442,117.7255127803743,153766600
2021-03-08,113.22981262207031,117.74499188213018,113.08384627126932,117.67687524164398,154376600
2021-03-09,117.83257293701172,118.77648030379827,115.5944493383936,115.82799105647607,129525800
2021-03-10,116.75242614746094,118.88350799775948,116.23667741969722,118.41642461584055,111943300
2021-03-11,118.67916870117188,119.89554261056912,117.99800228157227,119.24356797692991,103026500
2021-03-12,117.77416229248047,117.9103955487277,115.95447204511132,117.16111263936789,88105100
2021-03-15,120.65454864501953,120.6642817142442,117.18058534747087,118.14395874848536,92403800
2021-03-16,122.19205474853516,123.79766976227535,121.36492199120141,122.31855495993447,115227900
2021-03-17,121.40383911132812,122.47424657756945,119.04893377660937,120.71293967926185,111932600
2021-03-18,117.28761291503906,119.86632656590932,117.08326303051578,119.57439391707281,121229700
2021-03-19,116.76213073730469,118.16339547869096,116.46047246487215,116.67455540304563,185549500
2021-03-22,120.0706787109375,120.53776947303844,117.02488167357409,117.09299830303091,111912300
2021-03-23,119.24356079101562,120.89782623844285,118.8543196786337,120.0123099463268,95467100
2021-03-24,116.85943603515625,119.59384882171544,116.83997732500056,119.51599913278277,88530500
2021-03-25,117.34600830078125,118.38723138862223,115.79878440882977,116.32425877519718,98844700
2021-03-26,117.9493179321289,118.21205879522662,115.72092053842741,117.1124522760085,94071200
2021-03-29,118.12450408935547,119.28249444245718,117.48226251708941,118.37751194468804,80819200
2021-03-30,116.6745834350586,117.16113298447573,115.66255948137214,116.87893335491496,85671900
2021-03-31,118.86405181884766,120.19719278132602,117.89095275757859,118.37750228821312,118323800
2021-04-01,119.6911849975586,120.8394421912494,119.19490239563412,120.33343394406754,75089100
2021-04-05,122.51316833496094,122.7661761594041,119.75929632134557,120.53777850848313,88651200
2021-04-06,122.8148193359375,123.71006860087718,122.26988629191437,123.09701892635115,80171300
2021-04-07,124.45938110351562,124.47883981962588,121.77362540670963,122.44506618695044,83466700
2021-04-08,126.85316467285156,126.88235645002487,125.06266638077538,125.48109175246618,88844600
2021-04-09,129.4221954345703,129.46111286986317,125.98715639774359,126.3082809200934,106686700
2021-04-12,127.70954132080078,129.27623158953074,127.1159502289636,128.95510707935833,91420000
2021-04-13,130.81369018554688,131.0375136441806,128.38094270892825,128.87723269707828,91266500
2021-04-14,128.478271484375,131.36837696548068,128.1182295730411,131.3099933958929,87222800
