Date,Close,High,Low,Open,Volume,RSI,MACD,MACD_SIGNAL,SMA20,SMA50,ATR,Returns,Volatility,BB_Upper,BB_Lower,BB_Middle
2020-04-08,64.23023223876953,64.54405384793799,63.06184016051964,63.42635444288139,168895200,51.82506463263523,-1.5717137104020011,-2.554778125570932,60.22088184356689,68.34406135559082,3.4824684530163488,0.025594717595483596,0.06273579527601791,65.94088278764416,54.50088089948964,60.22088184356689
2020-04-09,64.69374084472656,65.19586439958498,63.89952839783749,64.86514268497035,161834800,52.53166241270749,-1.1903362740858867,-2.281889755273923,60.45938930511475,68.07570777893066,3.326316135068573,0.007216361980974639,0.05825816948369481,66.49880026944672,54.419978340782784,60.45938930511475
2020-04-13,65.9635009765625,66.07213548949194,64.17228391165321,64.77096719479518,131022800,54.50048448009267,-0.776679796095344,-1.9808477634382073,60.40241680145264,67.83501289367676,3.2244258095521556,0.019627248560004196,0.05186376707616711,66.20699842794829,54.597835174956984,60.40241680145264
2020-04-14,69.29486846923828,69.58455560243435,67.12223707141726,67.59297682109842,194994800,59.27322680847029,-0.17798879772866627,-1.6202759702962992,60.94364261627197,67.73011207580566,3.2527564392892763,0.05050319409000825,0.043131176630933285,67.84219542937024,54.04508980317371,60.94364261627197
2020-04-15,68.66239929199219,69.12106449233013,67.7450688913163,68.17235045630129,131154400,58.02869633539863,0.24264608198318172,-1.247691559840403,61.324698257446286,67.61665672302246,3.1311166634773273,-0.009127215206806594,0.0425208935676688,69.0008399554507,53.64855655944187,61.324698257446286
2020-04-16,69.20797729492188,69.57249897577765,68.16028687860133,69.37454631683273,157125200,58.83169009854134,0.6129600183787858,-0.8755612441965653,61.8077470779419,67.46503135681152,3.0083377658843986,0.00794580452409721,0.041881161330693285,70.16160743126719,53.45388672461661,61.8077470779419
2020-04-17,68.26891326904297,69.27074378183441,66.83497575491855,68.72516946310567,215250000,56.8167634571389,0.821195630090088,-0.5362098693392348,62.26665496826172,67.28210075378418,2.9674399273866463,-0.013568725204569865,0.042020707321296175,70.97398073556579,53.55932920095765,62.26665496826172
2020-04-20,66.85186004638672,67.9985265094596,66.83255101061553,67.09809629652644,130015200,53.82121039760962,0.8619435516452825,-0.2565791851423313,62.84228115081787,67.05271919250488,2.858077236746703,-0.020756932471910683,0.039181599246536136,71.15488679580744,54.529675505828294,62.84228115081787
2020-04-21,64.78545379638672,66.92911797835283,64.07572694243713,66.69495629705587,180991600,49.70572411152127,0.7192043186569492,-0.06142248438247519,63.373368644714354,66.80330101013183,2.857742508115918,-0.03091022820556044,0.0396467840324019,70.69886114248585,56.047876146942855,63.373368644714354
2020-04-22,66.65150451660156,67.08602784822331,65.71003238672124,66.05040482183006,116862400,53.186911590458635,0.7480342725589395,0.10046886700580775,63.72605895996094,66.58386528015137,2.8179447612388233,0.02880354479077396,0.03384534986000139,70.96921959715166,56.48289832277021,63.72605895996094
2020-04-23,66.39319610595703,68.01542772017612,66.35457066668404,66.59597413685326,124814400,52.64371731043503,0.7414914370454397,0.22867338101373416,64.08224925994872,66.36862968444824,2.7352956392569134,-0.0038755075750794843,0.03381771228349585,71.11120612093625,57.05329239896121,64.08224925994872
2020-04-24,68.3099594116211,68.3196176159111,66.8687799957314,66.91706365013007,126161200,56.217024179463145,0.8808194343223619,0.3591025916754597,64.37833099365234,66.15508460998535,2.6775189157352814,0.028869875500572295,0.032493703362216825,71.59334364431933,57.16331834298534,64.37833099365234
2020-04-27,68.35824584960938,68.68896753125865,67.58092613126625,68.02751680090847,117087600,56.306468182305224,0.9837936274207664,0.48404079882452106,64.8059778213501,65.953754196167,2.5654133788965043,0.0007068725908225826,0.03063738365792774,71.89895457828271,57.71300106441749,64.8059778213501
2020-04-28,67.25018310546875,69.00035846269303,67.15845596472252,68.81930583953189,112004800,53.60040525897029,0.9648676210288585,0.5802061632653885,65.09288597106934,65.72987663269043,2.5137340302589335,-0.01620964274856329,0.030626713402863315,72.09330385457196,58.092468087566715,65.09288597106934
2020-04-29,69.45903015136719,69.92735352024151,68.53204161617626,68.73481966758834,137280800,57.93987022190641,1.115248233687737,0.6872145773498582,65.49651260375977,65.57890266418457,2.525408057724207,0.03284521980310884,0.031198319290065325,72.52640396895953,58.46662123856,65.49651260375977
2020-04-30,70.92436218261719,71.1005894315717,69.6087172156617,69.99737340670072,183064000,60.57412867169773,1.3372510041191816,0.8172218627037229,66.13490467071533,65.43492988586426,2.462276002187086,0.02109635029537138,0.02802035527620108,72.68520308253783,59.584606258892826,66.13490467071533
2020-05-01,69.78250885009766,72.17964374552773,69.0051893150792,69.10174923798432,240616800,57.54939262588615,1.4048574558047306,0.9347489813239245,66.66768226623535,65.28414985656738,2.513145889920046,-0.016099592543102004,0.02858272028582356,72.55068646379675,60.78467806867394,66.66768226623535
2020-05-04,70.76986694335938,70.89781053260225,69.11866751411011,69.80666911806027,133568000,59.435620644395875,1.520579310510243,1.0519150471611882,67.29231433868408,65.18812004089355,2.4607171133894807,0.014149077032794777,0.028078236217349003,72.01827544112517,62.56635323624299,67.29231433868408
2020-05-05,71.83201599121094,72.66244451792257,71.08366376030753,71.2285073158129,147751200,61.42149224524924,1.6786458807148534,1.1772612138719212,67.71585617065429,65.18512641906739,2.4201357177590315,0.015008492932474304,0.021515948454375846,72.474865665271,62.95684667603758,67.71585617065429
2020-05-06,72.57313537597656,73.20319497472518,72.14826285856589,72.53209353947886,142333600,62.79032259726696,1.8424779777429023,1.3103045666461175,68.2131477355957,65.24571876525879,2.3452102367415466,0.010317396421900549,0.021099869789946813,72.81737791464094,63.608917556550445,68.2131477355957
2020-05-07,73.32389831542969,73.66911092684012,72.89661676334377,73.19837114485792,115215200,64.17696942374661,2.0097294793851432,1.4501895491939227,68.6678310394287,65.29926216125489,2.2559791877502615,0.010344915312858971,0.02068713094312911,73.4031471895264,63.93251488933101,68.6678310394287
2020-05-08,75.06914520263672,75.122398042806,73.65553308459083,73.98231154076618,133838400,67.2338218613317,2.2570860545300917,1.6115688502611567,69.18660125732421,65.48007118225098,2.2233020834378365,0.023801883523693945,0.02103237696285563,74.32308010119834,64.05012241345008,69.18660125732421
2020-05-11,76.25035858154297,76.7441494175839,74.36957144120983,74.57774424961227,145946400,69.15244245878752,2.5193900105304152,1.7931330823150087,69.70094413757325,65.68527732849121,2.234107504361853,0.015735005050580453,0.02093372474865014,75.46522023634198,63.93666803880451,69.70094413757325
2020-05-12,75.37895202636719,77.38318317958411,75.25792355724299,76.93295343320654,162301200,66.0784668232672,2.626673897462169,1.9598412453444407,70.0051483154297,65.75018074035644,2.2263326556460865,-0.011428228947197527,0.018695371595956415,76.27186144456635,63.73843518629304,70.0051483154297
2020-05-13,74.46884155273438,76.47791927324582,73.39410778103768,75.55809815483286,200622400,62.93200519448465,2.608193213857234,2.0895116390469997,70.2954704284668,65.84270057678222,2.2875811439719476,-0.012073801096550985,0.01881864179854195,76.81918579633685,63.77175506059675,70.2954704284668
2020-05-14,74.92633819580078,74.98685245577319,72.98745894244641,73.70879158063562,158929200,63.863513830038684,2.600486504908716,2.191706612219343,70.58138847351074,65.87957740783692,2.2669963132115787,0.006143463944479954,0.01880424695473955,77.38464686046488,63.778130086556594,70.58138847351074
2020-05-15,74.4833755493164,74.52936698148157,72.66794760699226,72.70183914100667,166348400,62.23282467729925,2.529477259660723,2.259260741707619,70.89211158752441,65.95500694274902,2.266381618611361,-0.0059119751098313245,0.01850011407332639,77.81119545600207,63.973027719046755,70.89211158752441
2020-05-18,76.2382583618164,76.611028150083,75.11511790410643,75.80498172029709,135178400,65.94296939806433,2.5850079356383873,2.324410180493773,71.3614315032959,66.08431480407715,2.25647240305102,0.023560731499582266,0.017958374936293896,78.3930890183481,64.3297739882437,71.3614315032959
2020-05-19,75.79772186279297,77.09998213452099,75.76625327530091,76.25520568719914,101729600,64.23696625414297,2.5639135828710238,2.3723108609692236,71.91204490661622,66.31518180847168,2.1905621499202383,-0.0057784176670552245,0.015952176017166062,78.5089339309766,65.31515588225584,71.91204490661622
2020-05-20,77.27186584472656,77.34205706251838,76.61588599602642,76.65461600601195,111504800,67.28680566651936,2.635763811223242,2.4250014510200275,72.44306297302246,66.48297752380371,2.144403082049179,0.019448394301375682,0.01543896997857419,78.97007631076379,65.91604963528114,72.44306297302246
2020-05-21,76.69575500488281,77.67366726497515,76.4585365069764,77.13387754437865,102688800,64.95544736480926,2.6160619708709447,2.463213554990211,72.95819091796875,66.68709739685059,2.0780264874741485,-0.007455635159650642,0.015598135790318836,79.10940022948802,66.80698160644948,72.95819091796875
2020-05-22,77.18955993652344,77.27185842972254,76.33267609193112,76.43433589476804,81803200,66.04152616502083,2.6102052304309638,2.492611890078362,73.40217094421386,67.03241676330566,1.9966804767825252,0.006438491043072592,0.014753162555293516,79.42783177653916,67.37651011188856,73.40217094421386
2020-05-26,76.66669464111328,78.48453717513182,76.61101888750217,78.30541740950063,125522000,63.78731691048472,2.5341606355187025,2.50092163916643,73.81759338378906,67.22369163513184,1.98788317755732,-0.0067737825664524465,0.014993480849615853,79.53261500881693,68.10257175876119,73.81759338378906
2020-05-27,77.0007553100586,77.14599099987917,75.78563172544763,76.52391007078806,112945200,64.6182698084134,2.472350927790856,2.4952074968913154,74.30512199401855,67.59429969787598,1.9430600416197648,0.004357311483286219,0.014077622265145372,79.31621608696672,69.29402790107038,74.30512199401855
2020-05-28,77.03463745117188,78.29091382648822,76.4004493161322,76.67639044487011,133560800,64.70672794986442,2.3984524281180626,2.4758564831366647,74.68390235900878,67.9141667175293,1.939303217958069,0.0004400234903780831,0.012733278778246968,79.30237563980806,70.0654290782095,74.68390235900878
2020-05-29,76.95960235595703,77.73660324937043,76.60377827424547,77.27669643163954,153532400,64.32319329178628,2.3072362463844343,2.4421324357862186,74.98566436767578,68.26241874694824,1.8816976291842755,-0.000974043595160734,0.01223578584054274,79.36458978763893,70.60673894771263,74.98566436767578
2020-06-01,77.90604400634766,78.02707250180976,76.78289602270274,76.91360886615988,80791200,66.98162189962216,2.2849769052125026,2.4107013296714754,75.39184112548828,68.63872451782227,1.8361604041787565,0.012297902034538843,0.011378388934314022,79.23972724360877,71.5439550073678,75.39184112548828
2020-06-02,78.26669311523438,78.2909002875674,77.19922108217762,77.63976650286615,87642800,67.96131360362583,2.2702673570805842,2.382614535153297,75.76668243408203,69.09727165222168,1.7829831756938295,0.004629282791683398,0.011198861208871327,79.17617349229693,72.35719137586713,75.76668243408203
2020-06-03,78.69756317138672,78.95898884323296,78.01496072344597,78.58621903033732,104491200,69.13941842534676,2.267242190150853,2.359540066152808,76.10995979309082,69.58794883728028,1.723057814557627,0.005505152179075212,0.010955572191272042,79.23645371938346,72.98346586679818,76.10995979309082
2020-06-04,78.0197982788086,78.81858326292213,77.64702850562604,78.52085794063949,87560400,65.08518442917159,2.1849678122064944,2.3246256153635456,76.38229293823242,69.95639083862305,1.6836647390389459,-0.008612272925174302,0.011252150520790835,79.15825657635533,73.60632930010952,76.38229293823242
2020-06-05,80.24188232421875,80.30239656428226,78.24007392223491,78.26911957554665,137250400,71.07396146820687,2.2728681771294674,2.3142741277167302,76.72819213867187,70.3758406829834,1.726445706641426,0.028481027821545934,0.012480847827529977,79.61539140520125,73.8409928721425,76.72819213867187
2020-06-08,80.71630859375,80.75020011255444,79.2300827598663,79.93930785149966,95654400,72.17147895654978,2.353680322976132,2.3221553667686106,77.01055030822754,70.74240036010742,1.7117079670733337,0.0059124518990509856,0.011644662418771464,80.27360750748838,73.7474931089667,77.01055030822754
2020-06-09,83.26518249511719,83.6573136410901,80.36534445233356,80.39681304328083,147712400,77.18087890813196,2.5935010866633235,2.3764245107475532,77.36129150390624,71.21159782409669,1.824583768622134,0.03157817727016998,0.012970126723724466,81.5878706415369,73.1347123662756,77.36129150390624
2020-06-10,85.4073715209961,85.87453965160508,83.77348714351568,84.2116096226659,166651600,80.37783472051986,2.9227261533070106,2.485684839259445,77.86271247863769,71.68950485229492,1.8806390106125452,0.025727308362105905,0.01322860660869918,83.24975489526044,72.47567006201494,77.86271247863769
2020-06-11,81.30692291259766,84.9765069301838,81.20526313670851,84.55290729433239,201662400,62.36645295345511,2.820257286294563,2.552599328666469,78.20461654663086,72.0879133605957,2.0464582515893337,-0.04801047655927926,0.017585521828102024,83.55452099082358,72.85471210243814,78.20461654663086
2020-06-12,82.00891876220703,84.18743203095863,80.90030081571983,83.44189962926336,200146000,63.8595635465243,2.763835395170517,2.5948465419672786,78.55874557495117,72.56496131896972,2.135077748992867,0.008633900096846503,0.017606202861428784,83.93135847442382,73.18613267547853,78.55874557495117
2020-06-15,83.02311706542969,83.6742509001126,80.50330314287096,80.6654845616587,138808800,65.96077384174191,2.769038218106246,2.6296848771950723,78.98573265075683,73.04288452148438,2.209068463867779,0.01236692689685892,0.01750184468152783,84.3523043597523,73.61916094176136,78.98573265075683
2020-06-16,85.2234115600586,85.49452156139306,83.44187587324252,85.07333742619001,165428800,70.03159787962464,2.917080580740162,2.6871640179040908,79.43499031066895,73.58180824279785,2.227806751874607,0.026502190864441832,0.017672346533137234,85.28860174031335,73.58137888102455,79.43499031066895
2020-06-17,85.10482788085938,86.02706454807957,84.98379936928724,85.96655029229349,114406400,69.54884887145275,2.9903654365344465,2.747804301630162,79.90034561157226,74.0166812133789,2.143196639511587,-0.0013914448744597463,0.017548704942820636,85.99805106584225,73.80264015730228,79.90034561157226
2020-06-18,85.1386947631836,85.55503301794639,84.53112944713651,85.06123476532262,96820400,69.61327266063816,3.016405739390194,2.8015245891821685,80.29368705749512,74.4669090270996,2.063247134604322,0.0003979431386857968,0.017292908115350312,86.67094516930189,73.91642894568835,80.29368705749512
2020-06-19,84.65216064453125,86.30782937031772,83.54595856056092,85.84308414219812,264476000,67.40694524244543,2.9636208533659953,2.8339438420189342,80.69150733947754,74.87534759521485,2.113148825686642,-0.005714606266934874,0.017231165692196185,87.11385990752565,74.26915477142943,80.69150733947754
2020-06-22,86.86699676513672,87.0098095125726,84.99831637895207,85.04430780115948,135445200,71.79014920321323,3.0651738001091076,2.880189833636969,81.17537918090821,75.31881271362305,2.130613114426264,0.026163964436843434,0.0178652912913115,87.91961312400882,74.4311452378076,81.17537918090821
2020-06-23,88.72114562988281,90.13718045697549,87.68998051908838,88.1087417587427,212155600,74.84054083034809,3.2577166302139915,2.9556951929523736,81.77810173034668,75.77396560668946,2.212011012812871,0.021344687093985515,0.01790721130522901,88.94424885397461,74.61195460671874,81.77810173034668
2020-06-24,87.155029296875,89.26818923809188,86.78225950639512,88.35079128217394,192623200,68.13843799496865,3.246511941991116,3.0138585427601225,82.2858154296875,76.13116882324219,2.2315766355902915,-0.017652120268387472,0.01876506493037331,89.46496816818932,75.10666269118569,82.2858154296875
2020-06-25,88.31206512451172,88.35079512662277,86.55231359048508,87.3099530977363,137522400,70.25757036046865,3.293035207360262,3.0696938756801506,82.8496868133545,76.52416213989258,2.200641271343677,0.013275605974447213,0.018770666768741288,90.06193981348754,75.63743381322145,82.8496868133545
2020-06-26,85.59860229492188,88.42824869367755,85.4509437109353,88.20797597788908,205256800,60.153155103846785,3.075499019094039,3.0708549043629283,83.28163681030273,76.85197463989257,2.2561172507292886,-0.030725845055985412,0.020533912169477964,90.05237963663862,76.51089398396684,83.28163681030273
2020-06-29,87.57135772705078,87.665763477541,85.0297599072803,85.50661236513594,130646000,64.18594511130622,3.0273870653903856,3.06216133656842,83.7649024963379,77.23802352905274,2.283251987838676,0.023046584631510214,0.020858320299922378,90.30781599394071,77.22198899873509,83.7649024963379
2020-06-30,88.30238342285156,88.58801627360432,87.14051287267962,87.15987418081895,140223200,65.57626192803329,3.013507817391428,3.0524306327330217,84.26668701171874,77.66703399658203,2.223555660201964,0.00834777163189937,0.020861347383690446,90.58129322189632,77.95208080154117,84.26668701171874
2020-07-01,88.13536834716797,88.9220535759505,88.08696138066959,88.37984827441205,110737200,64.95584132933199,2.954968653321842,3.032938236850786,84.73857727050782,78.13403228759766,2.1243796984218886,-0.0018913994074635232,0.020940823238667847,90.7197009867933,78.75745355422234,84.73857727050782
2020-07-02,88.13536834716797,89.67485466688348,88.02160865174983,89.04066652590694,114041600,64.95584132933199,2.875429779440296,3.001436545368688,85.24435577392578,78.56370956420898,2.0907272924727285,0.0,0.020714256468607962,90.53867660168731,79.95003494616424,85.24435577392578
2020-07-06,90.49301147460938,90.96017971455592,89.52962194946613,89.56109054157537,118655600,69.65592148488551,2.9684186630105813,2.9948329688970667,85.75691223144531,79.04570587158203,2.1431618692523875,0.026750249890084676,0.020620200754838926,90.9994026461765,80.51442181671412,85.75691223144531
2020-07-07,90.21221160888672,91.64760765010688,90.100867472441,90.87060685450932,112424400,68.47792570456672,2.9850450792201286,2.9928753909616796,86.23170738220215,79.48375091552734,2.1005603198533516,-0.003103000564871672,0.02072585066021524,91.27852672807497,81.18488803632933,86.23170738220215
2020-07-08,92.3132781982422,92.34474679060094,91.1005702474556,91.1877146099101,117092000,72.2583886094211,3.13166031751841,3.0206323762730256,86.68411216735839,79.9628515625,2.102844238557699,0.0232902680455791,0.020260571458960843,92.18763393876168,81.18059039595511,86.68411216735839
2020-07-09,92.71026611328124,93.25730998199144,91.6645779630297,93.20405713951584,125642800,72.91925394187643,3.24250992117382,3.0650078852531846,87.04925689697265,80.47205322265626,2.066407651443702,0.004300442176763619,0.019685693278540486,93.10667566526226,80.99183812868304,87.04925689697265
2020-07-10,92.87242126464844,92.93051996359854,91.69602787555728,92.30600881208682,90257200,73.20008993638132,3.305341674902678,3.1130746431830834,87.62753181457519,80.94032104492187,2.0069851112006707,0.0017490528089851853,0.015406192978335816,93.58921642096678,81.6658472081836,87.62753181457519
2020-07-13,92.44401550292967,96.77925846677309,92.23100410168514,94.17472205754837,191649200,71.10219192512693,3.2827263023890083,3.1470049750242683,88.14928665161133,81.37071411132813,2.18850434362119,-0.004612841529112122,0.015605956548668365,93.87455620018217,82.4240171030405,88.14928665161133
2020-07-14,93.97378540039062,94.16500509879576,90.89482027358297,91.82673375082923,170989200,73.9709062091427,3.3496306456314215,3.1875301091456993,88.69682006835937,81.85453964233399,2.2657672351634477,0.016548068462176158,0.015721590180859328,94.45085988779206,82.94278024892668,88.69682006835937
2020-07-15,94.6200714111328,96.09419752364778,93.42430934647336,95.84487913129124,153198000,75.095717719483,3.4154317285656646,3.233110433029693,89.16665306091309,82.33154373168945,2.2946330167356592,0.0068773010259037815,0.014991884086399664,95.23543135978638,83.09787476203981,89.16665306091309
2020-07-16,93.4557876586914,94.31024858615012,92.8579065641584,93.49451766571708,110577600,69.28686482067707,3.335185648292992,3.253525476082353,89.58420104980469,82.76401916503906,2.2565995760384263,-0.012304828511304655,0.01544202522505214,95.62674481130726,83.54165728830212,89.58420104980469
2020-07-17,93.26697540283205,94.06092201052024,92.79496133182224,93.90600938284572,92186800,68.36332754842557,3.2192450276883733,3.246669386403557,89.99061508178711,83.17789596557617,2.185839654799825,-0.00202033775103283,0.01548774443724641,95.87378648896969,84.10744367460454,89.99061508178711
2020-07-20,95.23246002197266,95.3704342504922,93.0103790882021,93.35410319288373,90318000,72.47612437518352,3.248512601930301,3.2470380295089063,90.51963005065917,83.61606719970703,2.198283619620559,0.02107374674316853,0.015698098682389083,96.28919216374766,84.75006793757069,90.51963005065917
2020-07-21,93.91810607910156,96.09661884897764,93.66878769091768,96.02158177786352,103433200,66.27169425717557,3.1295742033787803,3.223545264282881,90.87218551635742,83.99304641723633,2.21467987236623,-0.013801533033671931,0.01554222913491135,96.56711724823,85.17725378448483,90.87218551635742
2020-07-22,94.18194580078124,94.86212529718232,93.5332348924758,93.62037185613212,89001600,66.8845387330127,3.021771228426772,3.1831904571116594,91.14522552490234,84.3516781616211,2.151409196104822,0.0028092530045000785,0.014998193122945595,96.92446008970877,85.36599096009591,91.14522552490234
2020-07-23,89.89511108398438,93.99313346599342,89.08664175912257,93.91567346927818,197004400,50.749535305333005,2.560904347811899,3.0587332352517076,91.28222961425782,84.64200134277344,2.361687399358668,-0.045516523154709554,0.01801745256333407,96.80062573165448,85.76383349686115,91.28222961425782
2020-07-24,89.67242431640625,90.01614846898383,86.31267234298356,88.09663844239333,185438800,50.07376987626519,2.152878025724945,2.877562193346355,91.35024757385254,84.94607299804687,2.4575294512616392,-0.0024771844085056394,0.017828326097958966,96.75284964483252,85.94764550287256,91.35024757385254
2020-07-27,91.79769134521484,91.88967418415685,90.50995376100629,90.73264205708286,121214000,56.08399211959964,1.9782020317928328,2.6976901610356507,91.66020202636719,85.28350006103516,2.4403666238679937,0.023700340935465913,0.016872337406582418,96.37481532860097,86.9455887241334,91.66020202636719
2020-07-28,90.28966522216795,91.54594138277622,90.28481935549644,91.36923715007886,103625600,51.35942569307406,1.6985056275084531,2.497853254330211,91.79611740112304,85.59962585449219,2.3741170071430235,-0.016427712951688545,0.016791115649776298,96.17625796036793,87.41597684187815,91.79611740112304
2020-07-29,92.02039337158205,92.20435906214746,90.73507124553788,90.77137831946692,90329200,55.94623558849028,1.5980778625379628,2.3178981759717616,91.98201789855958,85.9152685546875,2.341301066631343,0.019168618525225778,0.017187452604085614,96.05831767396286,87.90571812315629,91.98201789855958
2020-07-30,93.13386535644533,93.23794810661174,90.78833214151663,91.19498617960475,158130000,58.64797786700376,1.5900074031622893,2.1723200214098672,92.23194274902343,86.26199142456055,2.3490378450930405,0.012100274124748012,0.01729632280112043,95.92956064361971,88.53432485442715,92.23194274902343
2020-07-31,102.8839111328125,103.03398529349649,97.6215868383854,99.61614157613516,374336800,73.80008030194902,2.343346080647521,2.206525233257398,92.96936988830566,86.77423233032226,2.8884008516614776,0.10468851195052897,0.028550522779018723,98.52217860780067,87.41656116881066,92.96936988830566
2020-08-03,105.47632598876952,108.09053834247212,104.4645296144692,104.7622549635953,308151200,76.28795076661399,3.1136662172647505,2.3879534300588685,93.71853561401367,87.34984375,3.0539884486613444,0.025197475751193688,0.028499315757556053,101.37666903660214,86.06040219142521,93.71853561401367
2020-08-04,106.18071746826172,107.26997389606046,104.94380243901392,105.6651349105181,173071600,76.92899585514161,3.737900787425602,2.6579429015322154,94.51696090698242,87.92966690063477,3.002001520688858,0.006678195063100745,0.0283813167404031,103.72018911409765,85.31373269986719,94.51696090698242
2020-08-05,106.5655746459961,106.88509160009556,105.43758834706335,105.9023409518437,121776800,77.29024114390974,4.215077153867483,2.969369751999269,95.22957572937011,88.52764450073242,2.890965930141955,0.003624548664868499,0.028183768833633053,105.75244154634814,84.70670991239209,95.22957572937011
2020-08-06,110.2835693359375,110.77736760867772,106.30899814130088,106.8971947883488,202428800,80.47149640871092,4.837490383139269,3.342993878227269,96.10824089050293,89.19330078125,3.0036376113730188,0.03488926609078358,0.02881992934853773,108.4248011105295,83.79168067047635,96.10824089050293
2020-08-07,107.77618408203124,110.26174118969138,106.98080610359244,109.80585245809036,198045600,73.04050516481269,5.069988643560393,3.6883928312938945,96.85342903137207,89.80813171386718,3.025003727156736,-0.022735800709065335,0.02965640672351003,110.06745597724692,83.63940208549722,96.85342903137207
